15,15,00,00,15,15,15,00
00,15,15,00,00,15,15,00
00,00,15,15,15,00,15,00
00,00,00,00,00,00,00,00
15,15,00,00,15,15,00,00
15,15,00,00,15,15,00,00
15,15,00,00,15,15,00,00
15,15,15,15,15,15,00,00
15,15,00,00,15,15,00,00
15,15,00,00,15,15,00,00
15,15,00,00,15,15,00,00
00,00,00,00,00,00,00,00
00,15,15,15,15,00,00,00
00,00,15,11,00,00,00,00
00,00,15,11,00,00,00,00
00,00,15,11,00,00,00,00
00,00,15,11,00,00,00,00
00,00,15,11,00,00,00,00
00,15,11,15,15,00,00,00
00,00,00,00,00,00,00,00
00,00,00,15,15,15,15,00
00,00,00,00,15,15,00,00
00,00,00,00,15,15,00,00
00,00,00,00,15,15,00,00
15,15,00,00,15,15,00,00
15,15,00,00,15,15,00,00
00,15,15,15,15,00,00,00
00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00
00,00,00,00,00,00,08,00
08,08,08,08,08,08,00,08
08,00,08,00,00,08,00,08
08,00,08,00,00,00,08,00
00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00
15,15,15,15,00,00,00,00
00,15,15,00,00,00,00,00
00,15,15,00,00,00,00,00
00,15,15,00,00,00,00,00
00,15,15,00,00,00,15,00
00,15,15,00,00,15,15,00
15,15,15,15,15,15,15,00
00,00,00,00,00,00,00,00
15,15,00,00,00,15,15,00
15,11,15,00,15,11,11,00
15,11,11,15,11,11,11,00
15,11,11,11,11,15,11,00
15,11,00,15,00,15,11,00
15,11,00,00,00,15,11,00
15,11,00,00,00,15,11,00
00,00,00,00,00,00,00,00
15,15,00,00,00,15,15,00
15,11,11,00,00,15,11,00
15,11,15,11,00,15,11,00
15,11,00,15,11,11,11,00
15,11,00,00,15,11,11,00
15,11,00,00,00,15,11,00
15,11,00,00,00,15,11,00
00,00,00,00,00,00,00,00
00,00,15,15,15,00,00,00
00,15,15,00,15,15,00,00
15,15,00,00,00,15,15,00
15,15,00,00,00,15,15,00
15,15,00,00,00,15,15,00
00,15,15,00,15,15,00,00
00,00,15,15,15,00,00,00
00,00,00,00,00,00,00,00
15,15,15,15,15,15,00,00
00,15,15,00,00,15,15,00
00,15,15,00,00,15,15,00
00,15,15,15,15,15,00,00
00,15,15,00,00,00,00,00
00,15,15,00,00,00,00,00
15,15,15,15,00,00,00,00
00,00,00,00,00,00,00,00
00,15,15,15,15,15,00,00
15,15,00,00,00,15,15,00
15,15,00,00,00,15,15,00
15,15,00,00,00,15,15,00
15,15,00,15,00,15,15,00
00,15,15,15,15,15,00,00
00,00,00,00,15,15,15,00
00,00,00,00,00,00,00,00
15,15,15,15,15,11,00,00
00,15,11,00,00,15,11,00
00,15,11,00,00,15,11,00
00,15,11,15,15,11,00,00
00,15,11,00,15,11,00,00
00,15,11,00,00,15,11,00
15,11,11,00,00,15,11,00
00,00,00,00,00,00,00,00
00,15,15,15,15,15,00,00
15,15,00,00,00,15,15,00
15,15,15,00,00,00,00,00
00,15,15,15,15,00,00,00
00,00,00,00,15,15,15,00
15,15,00,00,00,15,15,00
00,15,15,15,15,15,00,00
00,00,00,00,00,00,00,00
15,15,15,15,15,15,00,00
15,00,15,15,00,15,00,00
00,00,15,15,00,00,00,00
00,00,15,15,00,00,00,00
00,00,15,15,00,00,00,00
00,00,15,15,00,00,00,00
00,15,15,15,15,00,00,00
00,00,00,00,00,00,00,00
15,15,00,00,15,15,00,00
15,15,00,00,15,15,00,00
15,15,00,00,15,15,00,00
15,15,00,00,15,15,00,00
15,15,00,00,15,15,00,00
15,15,00,00,15,15,00,00
15,15,15,15,15,15,00,00
00,00,00,00,00,00,00,00
15,15,00,00,15,15,00,00
15,15,00,00,15,15,00,00
15,15,00,00,15,15,00,00
15,15,00,00,15,15,00,00
15,15,00,00,15,15,00,00
00,15,15,15,15,00,00,00
00,00,15,15,00,00,00,00
00,00,00,00,00,00,00,00
15,15,00,00,00,15,15,00
15,15,00,00,00,15,15,00
15,15,00,00,00,15,15,00
15,15,00,00,00,15,15,00
15,15,00,15,00,15,15,00
15,15,15,15,15,15,15,00
00,15,15,00,15,15,00,00
00,00,00,00,00,00,00,00
15,15,00,00,00,15,15,00
15,15,00,00,00,15,15,00
00,15,15,00,15,15,00,00
00,00,15,15,15,00,00,00
00,15,15,00,15,15,00,00
15,15,00,00,00,15,15,00
15,15,00,00,00,15,15,00
00,00,00,00,00,00,00,00
15,15,00,00,15,15,00,00
15,15,00,00,15,15,00,00
15,15,00,00,15,15,00,00
00,15,15,15,15,00,00,00
00,00,15,15,00,00,00,00
00,00,15,15,00,00,00,00
00,15,15,15,15,00,00,00
00,00,00,00,00,00,00,00
15,15,15,15,15,15,15,00
15,15,00,00,00,15,15,00
15,00,00,00,15,15,00,00
00,00,00,15,15,00,00,00
00,00,15,15,00,00,15,00
00,15,15,00,00,15,15,00
15,15,15,15,15,15,15,00
00,00,00,00,00,00,00,00
00,15,15,15,15,00,00,00
00,15,15,00,00,00,00,00
00,15,15,00,00,00,00,00
00,15,15,00,00,00,00,00
00,15,15,00,00,00,00,00
00,15,15,00,00,00,00,00
00,15,15,15,15,00,00,00
00,00,00,00,00,00,00,00
15,15,00,00,00,00,00,00
00,15,15,00,00,00,00,00
00,00,15,15,00,00,00,00
00,00,00,15,15,00,00,00
00,00,00,00,15,15,00,00
00,00,00,00,00,15,15,00
00,00,00,00,00,00,15,00
00,00,00,00,00,00,00,00
00,15,15,15,15,00,00,00
00,00,00,15,15,00,00,00
00,00,00,15,15,00,00,00
00,00,00,15,15,00,00,00
00,00,00,15,15,00,00,00
00,00,00,15,15,00,00,00
00,15,15,15,15,00,00,00
00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00
00,00,06,00,00,06,00,00
08,00,00,06,06,00,00,08
08,08,12,06,06,12,08,08
00,08,08,06,06,08,08,00
00,08,00,06,06,00,08,00
00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00
15,15,15,15,15,15,15,15
00,00,15,15,00,00,00,00
00,00,15,15,00,00,00,00
00,00,00,15,15,00,00,00
00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00
00,15,15,15,15,00,00,00
00,00,00,00,15,15,00,00
00,15,15,15,15,15,00,00
15,15,00,00,15,15,00,00
00,15,15,15,00,15,15,00
00,00,00,00,00,00,00,00
15,15,15,00,00,00,00,00
00,15,15,00,00,00,00,00
00,15,15,00,00,00,00,00
00,15,15,15,15,15,00,00
00,15,15,00,00,15,15,00
00,15,15,00,00,15,15,00
15,15,00,15,15,15,00,00
00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00
00,15,15,15,15,00,00,00
15,15,00,00,15,15,00,00
15,15,00,00,00,00,00,00
15,15,00,00,15,15,00,00
00,15,15,15,15,00,00,00
00,00,00,00,00,00,00,00
00,00,00,15,15,15,00,00
00,00,00,00,15,15,00,00
00,00,00,00,15,15,00,00
00,15,15,15,15,15,00,00
15,15,00,00,15,15,00,00
15,15,00,00,15,15,00,00
00,15,15,15,00,15,15,00
00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00
00,15,15,15,15,00,00,00
15,15,00,00,15,15,00,00
15,15,15,15,15,15,00,00
15,15,00,00,00,00,00,00
00,15,15,15,15,00,00,00
00,00,00,00,00,00,00,00
00,00,15,15,15,00,00,00
00,15,15,00,15,15,00,00
00,15,15,00,00,15,00,00
15,15,15,15,00,00,00,00
00,15,15,00,00,00,00,00
00,15,15,00,00,00,00,00
15,15,15,15,00,00,00,00
00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00
00,15,15,15,00,15,15,00
15,15,00,00,15,15,00,00
15,15,00,00,15,15,00,00
00,15,15,15,15,15,00,00
00,00,00,00,15,15,00,00
15,15,15,15,15,00,00,00
15,15,15,00,00,00,00,00
00,15,15,00,00,00,00,00
00,15,15,00,15,15,00,00
00,15,15,15,00,15,15,00
00,15,15,00,00,15,15,00
00,15,15,00,00,15,15,00
15,15,15,00,00,15,15,00
00,00,00,00,00,00,00,00
00,00,15,15,00,00,00,00
00,00,00,00,00,00,00,00
00,15,15,15,00,00,00,00
00,00,15,15,00,00,00,00
00,00,15,15,00,00,00,00
00,00,15,15,00,00,00,00
00,15,15,15,15,00,00,00
00,00,00,00,00,00,00,00
00,00,00,00,15,15,00,00
00,00,00,00,00,00,00,00
00,00,00,15,15,15,00,00
00,00,00,00,15,15,00,00
00,00,00,00,15,15,00,00
15,15,00,00,15,15,00,00
15,15,00,00,15,15,00,00
00,15,15,15,15,00,00,00
00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00
00,00,00,00,00,00,14,00
14,14,14,14,14,14,00,14
14,00,14,00,00,14,00,14
14,00,14,00,00,00,14,00
00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00
00,15,15,15,00,00,00,00
00,00,15,15,00,00,00,00
00,00,15,15,00,00,00,00
00,00,15,15,00,00,00,00
00,00,15,15,00,00,00,00
00,00,15,15,00,00,00,00
00,15,15,15,15,00,00,00
00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00
15,15,00,00,15,15,00,00
15,15,15,15,15,15,15,00
15,15,15,15,15,15,15,00
15,15,00,15,00,15,15,00
15,15,00,15,00,15,15,00
00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00
15,00,15,15,15,00,00,00
15,15,00,00,15,15,00,00
15,15,00,00,15,15,00,00
15,15,00,00,15,15,00,00
15,15,00,00,15,15,00,00
00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00
00,15,15,15,15,00,00,00
15,15,00,00,15,15,00,00
15,15,00,00,15,15,00,00
15,15,00,00,15,15,00,00
00,15,15,15,15,00,00,00
00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00
15,15,00,15,15,15,00,00
00,15,15,00,00,15,15,00
00,15,15,00,00,15,15,00
00,15,15,15,15,15,00,00
00,15,15,00,00,00,00,00
15,15,15,15,00,00,00,00
00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00
00,15,15,15,00,15,15,00
15,15,00,00,15,15,00,00
15,15,00,00,15,15,00,00
00,15,15,15,15,15,00,00
00,00,00,00,15,15,00,00
00,00,00,15,15,15,15,00
00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00
15,15,00,15,15,15,00,00
00,15,15,15,00,15,15,00
00,15,15,00,00,00,15,00
00,15,15,00,00,00,00,00
15,15,15,15,00,00,00,00
00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00
00,15,15,15,15,15,00,00
15,15,00,00,00,00,00,00
00,15,15,15,00,00,00,00
00,00,00,15,15,15,00,00
15,15,15,15,15,00,00,00
00,00,00,00,00,00,00,00
00,00,00,15,00,00,00,00
00,00,15,15,00,00,00,00
15,15,15,15,15,15,00,00
00,00,15,15,00,00,00,00
00,00,15,15,00,00,00,00
00,00,15,15,00,15,00,00
00,00,00,15,15,00,00,00
00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00
15,15,00,00,15,15,00,00
15,15,00,00,15,15,00,00
15,15,00,00,15,15,00,00
15,15,00,00,15,15,00,00
00,15,15,15,00,15,15,00
00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00
15,15,00,00,15,15,00,00
15,15,00,00,15,15,00,00
15,15,00,00,15,15,00,00
00,15,15,15,15,00,00,00
00,00,15,15,00,00,00,00
00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00
15,15,00,00,00,15,15,00
15,15,00,00,00,15,15,00
15,15,00,15,00,15,15,00
15,15,15,15,15,15,15,00
00,15,15,00,15,15,00,00
00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00
15,15,00,00,00,15,15,00
00,15,15,00,15,15,00,00
00,00,15,15,15,00,00,00
00,15,15,00,15,15,00,00
15,15,00,00,00,15,15,00
00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00
15,15,00,00,15,15,00,00
15,15,00,00,15,15,00,00
15,15,00,00,15,15,00,00
00,15,15,15,15,15,00,00
00,00,00,00,15,15,00,00
15,15,15,15,15,00,00,00
00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00
15,15,15,15,15,15,00,00
15,00,00,15,15,00,00,00
00,00,15,15,00,00,00,00
00,15,15,00,00,15,00,00
15,15,15,15,15,15,00,00
00,00,00,00,00,00,00,00
00,00,00,15,15,15,00,00
00,00,15,15,00,00,00,00
00,00,15,15,00,00,00,00
15,15,15,00,00,00,00,00
00,00,15,15,00,00,00,00
00,00,15,15,00,00,00,00
00,00,00,15,15,15,00,00
00,00,00,00,00,00,00,00
00,00,00,15,15,00,00,00
00,00,00,15,15,00,00,00
00,00,00,15,15,00,00,00
00,00,00,00,00,00,00,00
00,00,00,15,15,00,00,00
00,00,00,15,15,00,00,00
00,00,00,15,15,00,00,00
00,00,00,00,00,00,00,00
15,15,15,00,00,00,00,00
00,00,15,15,00,00,00,00
00,00,15,15,00,00,00,00
00,00,00,15,15,15,00,00
00,00,15,15,00,00,00,00
00,00,15,15,00,00,00,00
15,15,15,00,00,00,00,00
00,00,00,00,00,00,00,00
00,00,00,00,08,08,08,08
00,00,08,08,08,15,15,08
08,08,08,15,08,15,15,08
08,15,08,15,08,08,08,08
08,15,08,08,08,07,07,08
08,08,08,07,07,07,07,08
08,07,07,07,07,07,07,08
08,08,08,08,08,08,08,08
00,00,00,00,00,00,00,00
00,08,08,08,08,08,08,00
08,06,06,06,06,06,06,08
08,08,08,14,14,08,08,08
08,06,06,14,14,06,06,08
08,06,06,06,06,06,06,08
08,08,08,08,08,08,08,08
00,00,00,00,00,00,00,00
00,05,05,05,05,05,00,00
05,05,13,05,10,05,05,00
05,13,05,13,05,00,15,00
05,13,05,13,13,05,00,00
00,05,13,05,05,05,05,00
00,00,00,00,05,05,00,00
05,05,00,00,00,05,05,00
00,05,05,05,05,05,00,00
00,00,00,00,00,00,00,00
15,15,00,00,15,15,00,00
00,00,00,00,00,00,00,00
15,15,00,00,15,15,00,00
15,15,00,00,15,15,00,00
15,15,00,00,15,15,00,00
00,15,15,15,00,15,15,00
00,00,00,00,00,00,00,00
00,00,00,15,15,15,00,00
00,00,00,00,00,00,00,00
00,15,15,15,15,00,00,00
15,15,00,00,15,15,00,00
15,15,15,15,15,15,00,00
15,15,00,00,00,00,00,00
00,15,15,15,15,00,00,00
00,00,00,00,00,00,00,00
00,15,15,15,15,15,15,00
15,00,00,00,00,00,00,15
00,00,15,15,15,15,00,00
00,00,00,00,00,15,15,00
00,00,15,15,15,15,15,00
00,15,15,00,00,15,15,00
00,00,15,15,15,00,15,15
00,00,00,00,00,00,00,00
15,15,00,00,15,15,00,00
00,00,00,00,00,00,00,00
00,15,15,15,15,00,00,00
00,00,00,00,15,15,00,00
00,15,15,15,15,15,00,00
15,15,00,00,15,15,00,00
00,15,15,15,00,15,15,00
00,00,00,00,00,00,00,00
15,15,15,00,00,00,00,00
00,00,00,00,00,00,00,00
00,15,15,15,15,00,00,00
00,00,00,00,15,15,00,00
00,15,15,15,15,15,00,00
15,15,00,00,15,15,00,00
00,15,15,15,00,15,15,00
00,00,00,00,00,00,00,00
00,00,15,15,00,00,00,00
00,00,15,15,00,00,00,00
00,15,15,15,15,00,00,00
00,00,00,00,15,15,00,00
00,15,15,15,15,15,00,00
15,15,00,00,15,15,00,00
00,15,15,15,00,15,15,00
00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00
00,05,09,05,09,10,00,00
09,09,00,00,10,09,09,00
05,09,00,00,00,00,00,12
00,09,05,09,05,00,00,00
00,00,00,00,09,05,00,00
00,00,09,05,09,00,00,00
00,15,15,15,15,15,15,00
15,00,00,00,00,00,00,15
00,00,15,15,15,15,00,00
00,15,15,00,00,15,15,00
00,15,15,15,15,15,15,00
00,15,15,00,00,00,00,00
00,00,15,15,15,15,00,00
00,00,00,00,00,00,00,00
15,15,00,00,15,15,00,00
00,00,00,00,00,00,00,00
00,15,15,15,15,00,00,00
15,15,00,00,15,15,00,00
15,15,15,15,15,15,00,00
15,15,00,00,00,00,00,00
00,15,15,15,15,00,00,00
00,00,00,00,00,00,00,00
15,15,15,00,00,00,00,00
00,00,00,00,00,00,00,00
00,15,15,15,15,00,00,00
15,15,00,00,15,15,00,00
15,15,15,15,15,15,00,00
15,15,00,00,00,00,00,00
00,15,15,15,15,00,00,00
00,00,00,00,00,00,00,00
15,15,00,00,15,15,00,00
00,00,00,00,00,00,00,00
00,15,15,15,00,00,00,00
00,00,15,15,00,00,00,00
00,00,15,15,00,00,00,00
00,00,15,15,00,00,00,00
00,15,15,15,15,00,00,00
00,00,00,00,00,00,00,00
00,15,15,15,15,15,00,00
15,00,00,00,00,00,15,00
00,00,15,15,15,00,00,00
00,00,00,15,15,00,00,00
00,00,00,15,15,00,00,00
00,00,00,15,15,00,00,00
00,00,15,15,15,15,00,00
00,00,00,00,00,00,00,00
15,15,15,00,00,00,00,00
00,00,00,00,00,00,00,00
00,15,15,15,00,00,00,00
00,00,15,15,00,00,00,00
00,00,15,15,00,00,00,00
00,00,15,15,00,00,00,00
00,15,15,15,15,00,00,00
00,00,00,00,00,00,00,00
15,15,00,00,00,15,15,00
00,00,00,15,00,00,00,00
00,15,15,15,15,15,00,00
